user,rank,course,score,is_test_positive
U_10000168,1,C_course-v1:TsinghuaX+30240184+sp,13.365570901767027,1
U_10000168,2,C_course-v1:MITx+6_00_1x+sp,10.136572820119907,0
U_10000168,3,C_course-v1:TsinghuaX+10421075X_2015_2+sp,9.817431775716917,0
U_10000168,4,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,8.666213489729271,0
U_10000168,5,C_course-v1:TsinghuaX+00740123_X+sp,7.093244782680865,0
U_10000168,6,C_course-v1:TsinghuaX+30700313X+sp,7.015181186762841,0
U_10000168,7,C_course-v1:TsinghuaX+10421084X_2015_2+sp,6.2741409281970375,0
U_10000168,8,C_course-v1:TsinghuaX+90640012X+sp,5.92294587557172,0
U_10000168,9,C_course-v1:TsinghuaX+10421102x_2015_T2+sp,5.907420552836014,0
U_10000168,10,C_course-v1:TsinghuaX+20330334X_2015_2+sp,5.706073134316608,0
U_10000168,11,C_course-v1:TsinghuaX+00740043_1x+2019_T1,5.671309324893036,0
U_10000168,12,C_course-v1:TsinghuaX+20430064X+sp,5.3230866729719315,0
U_10000168,13,C_course-v1:TsinghuaX+20250103X+sp,5.232467575929845,0
U_10000168,14,C_course-v1:TsinghuaX+20220332X+sp,5.054560290876222,0
U_10000168,15,C_course-v1:TsinghuaX+20120143X+sp,5.023901825168965,0
U_10000168,16,C_course-v1:TsinghuaX+10421094X+2019_T1,4.801743039309196,0
U_10000168,17,C_course-v1:BIT+PHY1701702+sp,4.710061913791137,0
U_10000168,18,C_course-v1:TsinghuaX+00612642X+sp,4.527468705416281,0
U_10000168,19,C_course-v1:TsinghuaX+30640014X+2019_T1,4.438442611537021,0
U_10000168,20,C_course-v1:TsinghuaX+20250064+sp,4.140517372853832,0
U_10000205,1,C_course-v1:TsinghuaX+30240184_2X+sp,17.635577690093548,0
U_10000205,2,C_course-v1:TsinghuaX+70150023X+sp,12.052219370022343,1
U_10000205,3,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,10.461680128957113,0
U_10000205,4,C_course-v1:MITx+6_00_1x+sp,9.25480809500711,0
U_10000205,5,C_course-v1:TsinghuaX+00740123_X+sp,9.12832523488889,0
U_10000205,6,C_course-v1:TsinghuaX+20440333X+sp,7.5325062455496425,0
U_10000205,7,C_course-v1:TsinghuaX+34100325_X+sp,6.939628210797375,0
U_10000205,8,C_course-v1:NJU+C1026+2016_T2,5.835589973801173,0
U_10000205,9,C_course-v1:TsinghuaX+20430064X+sp,4.630103381461273,0
U_10000205,10,C_course-v1:TsinghuaX+30640014X+sp,4.39588022649448,0
U_10000205,11,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,3.7381451101627277,0
U_10000205,12,C_course-v1:TsinghuaX+10421075X_2015_2+sp,3.7121652516962373,0
U_10000205,13,C_course-v1:SCUT+145033+sp,3.658510598142278,0
U_10000205,14,C_course-v1:TsinghuaX+10421094X_2015_2+sp,3.5944236766924123,0
U_10000205,15,C_course-v1:TsinghuaX+60240202X+sp,3.5839439416360137,0
U_10000205,16,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,3.5716658064564806,0
U_10000205,17,C_course-v1:TsinghuaX+00690092X+sp,3.291235722834993,0
U_10000205,18,C_course-v1:TsinghuaX+00701032X+sp,3.229898491834861,0
U_10000205,19,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,3.0099375118436495,0
U_10000205,20,C_course-v1:TsinghuaX+00740113_1X+sp,3.0079863577330683,0
U_10000325,1,C_course-v1:SCUT+145055+sp,24.54279172631375,0
U_10000325,2,C_course-v1:TsinghuaX+30240184_2X+sp,22.006672471932198,0
U_10000325,3,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,13.645004448549164,1
U_10000325,4,C_course-v1:TsinghuaX+30240243X+sp,11.876796065625193,0
U_10000325,5,C_course-v1:TsinghuaX+00740123_X+sp,8.267734378916336,0
U_10000325,6,C_course-v1:MITx+6_00_1x+sp,7.48308406975196,0
U_10000325,7,C_course-v1:SCUT+145033+sp,7.060198164217543,1
U_10000325,8,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,4.35986865263938,0
U_10000325,9,C_course-v1:TsinghuaX+2018032801X+2018_T1,3.370098467657285,0
U_10000325,10,C_course-v1:TsinghuaX+34100325_X+sp,2.855542974109995,0
U_10000325,11,C_course-v1:TsinghuaX+20250103X+sp,2.7281979994328602,0
U_10000325,12,C_course-v1:TsinghuaX+20250064+sp,2.4245763596655845,0
U_10000325,13,C_course-v1:NJU+C1026+2016_T2,1.8806445018324185,0
U_10000325,14,C_course-v1:TsinghuaX+00740113_1X+sp,1.7186339875438108,0
U_10000325,15,C_course-v1:TsinghuaX+10421094X_2015_2+sp,1.663119625142698,0
U_10000325,16,C_course-v1:TsinghuaX+10430494X_2015_2+sp,1.6113209315525545,0
U_10000325,17,C_course-v1:TsinghuaX+60240013X+sp,1.5646882860781264,0
U_10000325,18,C_course-v1:UESTC+E2216230+2018_T2,1.5111103755603492,0
U_10000325,19,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,1.4110411513805425,0
