user,rank,course,score,is_test_positive
U_10000168,1,C_course-v1:TsinghuaX+30240184+sp,11.44731880542586,1
U_10000168,2,C_course-v1:MITx+6_00_1x+sp,8.872771448094817,0
U_10000168,3,C_course-v1:TsinghuaX+10421075X_2015_2+sp,8.73583029683956,0
U_10000168,4,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,7.901413831955372,0
U_10000168,5,C_course-v1:TsinghuaX+30700313X+sp,6.454566078732796,0
U_10000168,6,C_course-v1:TsinghuaX+00740123_X+sp,6.2085941451692594,0
U_10000168,7,C_course-v1:TsinghuaX+90640012X+sp,5.4768700483693555,0
U_10000168,8,C_course-v1:TsinghuaX+10421084X_2015_2+sp,5.465856382436339,0
U_10000168,9,C_course-v1:TsinghuaX+10421102x_2015_T2+sp,5.271420618812597,0
U_10000168,10,C_course-v1:TsinghuaX+20330334X_2015_2+sp,5.108156180796164,0
U_10000168,11,C_course-v1:TsinghuaX+00740043_1x+2019_T1,4.890750679520659,0
U_10000168,12,C_course-v1:TsinghuaX+20220332X+sp,4.738962747818198,0
U_10000168,13,C_course-v1:TsinghuaX+20120143X+sp,4.6995294116264725,0
U_10000168,14,C_course-v1:TsinghuaX+20430064X+sp,4.508298423418119,0
U_10000168,15,C_course-v1:TsinghuaX+20250103X+sp,4.389778631538208,0
U_10000168,16,C_course-v1:TsinghuaX+00612642X+sp,4.225978138898891,0
U_10000168,17,C_course-v1:BIT+PHY1701702+sp,4.187851977444195,0
U_10000168,18,C_course-v1:TsinghuaX+30640014X+2019_T1,4.026875742391442,0
U_10000168,19,C_course-v1:TsinghuaX+10421094X+2019_T1,3.960259516171106,0
U_10000168,20,C_course-v1:TsinghuaX+20440333X+sp,3.719732103866434,0
U_10000205,1,C_course-v1:TsinghuaX+30240184_2X+sp,16.34937958591968,0
U_10000205,2,C_course-v1:TsinghuaX+70150023X+sp,11.480129948148035,1
U_10000205,3,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,8.710574499987008,0
U_10000205,4,C_course-v1:TsinghuaX+00740123_X+sp,8.003186173978124,0
U_10000205,5,C_course-v1:MITx+6_00_1x+sp,7.736516185597871,0
U_10000205,6,C_course-v1:TsinghuaX+20440333X+sp,6.987324837638141,0
U_10000205,7,C_course-v1:TsinghuaX+34100325_X+sp,6.241146895777971,0
U_10000205,8,C_course-v1:NJU+C1026+2016_T2,5.394565794810481,0
U_10000205,9,C_course-v1:TsinghuaX+20430064X+sp,4.126660280372212,0
U_10000205,10,C_course-v1:SCUT+145033+sp,3.2383662010686725,0
U_10000205,11,C_course-v1:TsinghuaX+30640014X+sp,3.17780293558154,0
U_10000205,12,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,3.1768996491464523,0
U_10000205,13,C_course-v1:TsinghuaX+00690092X+sp,3.171677183106283,0
U_10000205,14,C_course-v1:TsinghuaX+10421094X_2015_2+sp,3.128321531357927,0
U_10000205,15,C_course-v1:TsinghuaX+60240202X+sp,3.095971190443686,0
U_10000205,16,C_course-v1:TsinghuaX+10421075X_2015_2+sp,3.0568495072104636,0
U_10000205,17,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,3.0334330983037128,0
U_10000205,18,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,2.892511513650848,0
U_10000205,19,C_course-v1:TsinghuaX+00701032X+sp,2.7896240218576676,0
U_10000205,20,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2.647655533295073,0
U_10000325,1,C_course-v1:SCUT+145055+sp,21.942230791923777,0
U_10000325,2,C_course-v1:TsinghuaX+30240184_2X+sp,19.834687098456577,0
U_10000325,3,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,11.663024428450964,1
U_10000325,4,C_course-v1:TsinghuaX+30240243X+sp,10.281074922877313,0
U_10000325,5,C_course-v1:TsinghuaX+00740123_X+sp,6.947316689196039,0
U_10000325,6,C_course-v1:SCUT+145033+sp,6.208744691416557,1
U_10000325,7,C_course-v1:MITx+6_00_1x+sp,6.109139064860181,0
U_10000325,8,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,3.3010359675356202,0
U_10000325,9,C_course-v1:TsinghuaX+2018032801X+2018_T1,2.81560060490245,0
U_10000325,10,C_course-v1:TsinghuaX+20250103X+sp,2.262166464089199,0
U_10000325,11,C_course-v1:TsinghuaX+34100325_X+sp,2.242372366459067,0
U_10000325,12,C_course-v1:TsinghuaX+20250064+sp,2.2379968976207616,0
U_10000325,13,C_course-v1:TsinghuaX+10430494X_2015_2+sp,1.5609002706262995,0
U_10000325,14,C_course-v1:NJU+C1026+2016_T2,1.3451640718886881,0
U_10000325,15,C_course-v1:TsinghuaX+30640014X+sp,1.3057741723647134,0
U_10000325,16,C_course-v1:TsinghuaX+10421094X_2015_2+sp,1.3026677200394228,0
U_10000325,17,C_course-v1:UESTC+E2216230+2018_T2,1.2277199382596888,0
U_10000325,18,C_course-v1:TsinghuaX+00740113_1X+sp,1.2037601408115124,0
U_10000325,19,C_course-v1:TsinghuaX+60240013X+sp,1.0871743739323239,0
U_10000325,20,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,1.0441842947475828,0
U_10000462,1,C_course-v1:TsinghuaX+30240184+sp,17.386177151324304,0
U_10000462,2,C_course-v1:TsinghuaX+20250064+sp,14.203920675154304,0
U_10000462,3,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,13.408158762368329,0
U_10000462,4,C_course-v1:TsinghuaX+20250103X+sp,11.819121550299915,0
U_10000462,5,C_course-v1:TsinghuaX+30240243X+sp,6.806174080689736,0
U_10000462,6,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,6.424135347479941,0
U_10000462,7,C_course-v1:TsinghuaX+30640014X+sp,5.992759258512992,0
U_10000462,8,C_course-v1:TsinghuaX+00740123_X+sp,5.871922703630298,0
U_10000462,9,C_course-v1:GIT+0500002402+2019_T1,5.257447993049278,0
U_10000462,10,C_course-v1:TsinghuaX+10430484X_2015_2+sp,4.974779289463587,0
U_10000462,11,C_course-v1:TsinghuaX+10421094X_2015_2+sp,4.614491672014069,0
U_10000462,12,C_course-v1:TsinghuaX+10421075X_2015_2+sp,4.200733131933519,0
U_10000462,13,C_course-v1:MITx+6_002x+sp,4.050742236719824,0
U_10000462,14,C_course-v1:TsinghuaX+34100325_X+sp,3.9646008194677824,0
U_10000462,15,C_course-v1:UST+UST001+sp,3.429362689790173,0
U_10000462,16,C_course-v1:TsinghuaX+20120143X+sp,3.219725243026774,0
